CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0027051,A24677577,AT206288500,NULL,HPO,"Necrosis of the myocardium caused by an obstruction of the blood supply to the heart and often associated with chest pain, shortness of breath, palpitations, and anxiety as well as characteristic EKG findings and elevation of serum markers including creatine kinase-MB fraction and troponin. [HPO:probinson]",N,NULL
C0027051,A7572328,AT210377531,NULL,NCI_NICHD,"Necrosis of the myocardium, as a result of interruption of the blood supply to the area.",N,NULL
C0027051,A21145021,AT230153433,NULL,MEDLINEPLUS,"<p>Each year almost 800,000 Americans have a heart attack. A heart attack happens when blood flow to the heart suddenly becomes blocked. Without the blood coming in, the heart can't get oxygen. If not treated quickly, the heart muscle begins to die. But if you do get quick treatment, you may be able prevent or limit damage to the heart muscle. That's why it's important to know the symptoms of a heart attack and call 9-1-1 if you or someone else is having them. You should call, even if you are not sure that it is a heart attack.</p> <p>The most common symptoms in men and women are</p> <ul> <li><strong>Chest discomfort.</strong> It is often in center or left side of the chest. It usually lasts more than a few minutes. It may go away and come back. It can feel like pressure, squeezing, fullness, or <a href='https://medlineplus.gov/chestpain.html'>pain</a>. It also can feel like heartburn or indigestion.</li> <li><strong>Shortness of breath.</strong> Sometimes this is your only symptom. You may get it before or during the chest discomfort. It can happen when you are resting or doing a little bit of physical activity.</li> <li><strong>Discomfort in the upper body.</strong> You may feel pain or discomfort in one or both arms, the back, shoulders, neck, jaw, or upper part of the stomach.</li> </ul> <p>You may also have other symptoms, such as nausea, vomiting, dizziness, and lightheadedness. You may break out in a cold sweat. Sometimes <a href='https://medlineplus.gov/heartdiseaseinwomen.html'>women</a> will have different symptoms then men. For example, they are more likely to feel tired for no reason.</p> <p>The most common cause of heart attacks is <a href='https://medlineplus.gov/coronaryarterydisease.html'>coronary artery disease</a> (CAD). With CAD, there is a buildup of cholesterol and other material, called plaque, on their inner walls or the arteries. This is <a href='https://medlineplus.gov/atherosclerosis.html'>atherosclerosis</a>. It can build up for years. Eventually an area of plaque can rupture (break open). A <a href='https://medlineplus.gov/bloodclots.html'>blood clot</a> can form around the plaque and block the artery.</p> <p>A less common cause of heart attack is a severe spasm (tightening) of a coronary artery. The spasm cuts off blood flow through the artery.</p> <p>At the hospital, health care providers make a diagnosis based on your symptoms, blood tests, and different <a href='https://medlineplus.gov/hearthealthtests.html'>heart health tests</a>. Treatments may include medicines and medical procedures such as <a href='https://medlineplus.gov/angioplasty.html'>coronary angioplasty</a>. After a heart attack, <a href='https://medlineplus.gov/cardiacrehabilitation.html'>cardiac rehabilitation</a> and lifestyle changes can help you recover.</p> <p >NIH: National Heart, Lung, and Blood Institute</p>",N,NULL
C0027051,A0484367,AT51225049,NULL,CSP,"gross necrosis of the myocardium, as a result of interruption of the blood supply to the area.",N,NULL
C0027051,A0089429,AT73554011,NULL,MSH,"NECROSIS of the MYOCARDIUM caused by an obstruction of the blood supply to the heart (CORONARY CIRCULATION).",N,NULL
C0340293,A17001212,AT115062716,NULL,MSH,"MYOCARDIAL INFARCTION in which the anterior wall of the heart is involved. Anterior wall myocardial infarction is often caused by occlusion of the left anterior descending coronary artery. It can be categorized as anteroseptal or anterolateral wall myocardial infarction.",N,NULL
C0003850,A7568878,AT198005005,NULL,NCI,"A vascular disorder characterized by thickening and hardening of the walls of the arteries.",N,NULL
C0003850,A24677764,AT206293922,NULL,HPO,"Sclerosis (hardening) of the arteries with increased thickness of the wall of arteries as well as increased stiffness and a loss of elasticity. [HPO:probinson]",N,NULL
C0003850,A0473974,AT51220316,NULL,CSP,"thickening and loss of elasticity of arterial walls; atherosclerosis is the most common form of arteriosclerosis and involves lipid deposition and thickening of the intimal cell layers within arteries; additional forms of arteriosclerosis involve calcification of the media of muscular arteries (Monkeberg medial calcific sclerosis) and thickening of the walls of small arteries or arterioles due to cell proliferation or hyaline deposition (arteriolosclerosis).",N,NULL
C0003850,A0026467,AT53895854,NULL,MSH,"Thickening and loss of elasticity of the walls of ARTERIES of all sizes. There are many forms classified by the types of lesions and arteries involved, such as ATHEROSCLEROSIS with fatty lesions in the ARTERIAL INTIMA of medium and large muscular arteries.",N,NULL
C0010054,A24678116,AT206294256,NULL,HPO,"Coronary artery disease, also called atherosclerotic heart disease, is the result of atheromatous plaques within the coronary arteries leading to myocardial ischemia and infarction. [HPO:curators]",N,NULL
C0010054,A7569775,AT220002935,NULL,NCI,"Atherosclerosis of the coronary vasculature.",N,NULL
C0010054,A12989984,AT73495058,NULL,MSH,"Thickening and loss of elasticity of the CORONARY ARTERIES, leading to progressive arterial insufficiency (CORONARY DISEASE).",N,NULL
C0010068,A0318709,AT51224470,NULL,CSP,"imbalance between myocardial functional requirements and the capacity of the coronary vessels to supply sufficient blood flow.",N,NULL
C0010068,A0042919,AT73518889,NULL,MSH,"An imbalance between myocardial functional requirements and the capacity of the CORONARY VESSELS to supply sufficient blood flow. It is a form of MYOCARDIAL ISCHEMIA (insufficient blood supply to the heart muscle) caused by a decreased capacity of the coronary vessels.",N,NULL
C0027061,A15380924,AT103039151,NULL,FMA,"Tissue which consists of cardiac myocytes surrounded by cardiac endomysium. Examples: Cardiac muscle tissue proper, conducting tissue of heart.",N,NULL
C0027061,A7572330,AT197965405,NULL,NCI_CDISC,"The striated muscle tissue of the heart enveloped by the epicardium and the endocardium. (NCI)",N,NULL
C0027061,A7572330,AT198015335,NULL,NCI,"The striated muscle tissue of the heart enveloped by the epicardium and the endocardium.",N,NULL
C0027061,A15383431,AT218910479,NULL,FMA,"Muscle body which has as its parts the myocardium proper and the conducting system of the heart.",N,NULL
C0027061,A0089454,AT43116250,NULL,MSH,"The muscle tissue of the HEART. It is composed of striated, involuntary muscle cells (MYOCYTES, CARDIAC) connected to form the contractile pump to generate blood flow.",N,NULL
C0027061,A0484372,AT51221020,NULL,CSP,"muscle tissue of the heart composed of striated, involuntary muscle known as cardiac muscle.",N,NULL
C0178570,A1883132,AT51223891,NULL,CSP,"obstruction or closure decreasing the capacity of the coronary vessels to supply sufficient blood flow; includes the presence of an aggregation of blood factors, primarily fibrin and platelets, (thrombus) in a coronary artery.",N,NULL
C0340305,A17009463,AT115062692,NULL,MSH,"MYOCARDIAL INFARCTION in which the inferior wall of the heart is involved. It is often caused by occlusion of the right coronary artery.",N,NULL
C1521999,A7654071,AT224187166,NULL,NCI_BioC,"Myocardial infraction (MI) is the condition of irreversible necrosis of the heart muscle that results from prolonged ischemia. Nearly 1.5 million people in US sustain an MI each year, and this event proves fatal in approximately one third of patients. Approximately 90% of MI results from formation of an acute thrombus that obstructs an atherosclerotic coronary artery. The thrombus transforms a region of plaque narrowing to one of complete vessel occlusion. The responsible thrombus appears to be generated by interactions between the atherosclerotic plaque, the coronary endothelium, circulating platelets, and dynamic vasomotor tone of the vessel wall, all of which overwhelm natural protective mechanisms. The endogenous protective mechanisms against thrombosis include: 1) Inactivation of thrombin by antithrombin III (ATIII), the effectiveness of which is enhanced by binding of ATIII to heparin sulfate. The antithrombin binding region of commercial heparin consists of sulfated disaccharide units; 2) Inactivation of clotting factors Va and VIIIa by activated protein C (protein C*), an action that is enhanced by protein S. Protein C is activated by the thrombomodulin (TM)-thrombin complex; 3) Inactivation of factor VII/tissue factor complex by tissue factor pathway inhibitor (TFPI). Coumarin drugs (Warfarin) blocks the g-carboxylation of Glu residues in prothrombin and factors VII, IX and X which results in incomplete molecules that are biologically inactive in coagulation (left panel); 4) Lysis of fibrin clots by tissue plasminogen activator (tPA); 5) Inhibition of platelet activation by prostacyclin and EDRF-NO. Platelets adhere to exposed collagen and are activated at the site of endothelial damage in the blood vessel. Activated platelets release adenosine diphosphate (ADP), serotonin (5-HT), and thromboxane A2 (TXA2), which activate additional platelets. Binding of thrombin further activates the platelets. Three adjoining platelets are shown in the process of viscous metamorphosis (top right). Increased cellular Ca2+ facilitates binding of fibrinogen. If the intraluminal thrombus at the site of plaque disruption totally occludes the vessel, blood flow beyond the obstruction will cease, prolonged ischemia will occur and MI (usually Q-wave MI) will likely result. (This definition may be outdated - see the DesignNote.)",N,NULL
C1956346,A17693073,AT197954630,NULL,NCI,"Narrowing of the coronary arteries due to fatty deposits inside the arterial walls. The diagnostic criteria may include documented history of any of the following: documented coronary artery stenosis greater than or equal to 50% (by cardiac catheterization or other modality of direct imaging of the coronary arteries); previous coronary artery bypass surgery (CABG); previous percutaneous coronary intervention (PCI); previous myocardial infarction. (ACC)",N,NULL
C1956346,A24682111,AT206293710,NULL,HPO,"Reduction of the diameter of the coronary arteries as the result of an accumulation of atheromatous plaques within the walls of the coronary arteries, which increases the risk of myocardial ischemia. [HPO:probinson]",N,NULL
C1956346,A21144940,AT220107245,NULL,MEDLINEPLUS,"<p>Coronary artery disease (CAD) is the most common type of heart disease. It is the leading cause of death in the United States in both men and women.</p> <p>CAD happens when the arteries that supply blood to heart muscle become hardened and narrowed. This is due to the buildup of <a href='https://medlineplus.gov/cholesterol.html'>cholesterol</a> and other material, called plaque, on their inner walls. This buildup is called <a href='https://medlineplus.gov/atherosclerosis.html'>atherosclerosis</a>. As it grows, less blood can flow through the arteries. As a result, the heart muscle can't get the blood or oxygen it needs. This can lead to chest pain (<a href='https://medlineplus.gov/angina.html'>angina</a>) or a <a href='https://medlineplus.gov/heartattack.html'>heart attack</a>. Most heart attacks happen when a <a href='https://medlineplus.gov/bloodclots.html'>blood clot</a> suddenly cuts off the hearts' blood supply, causing permanent heart damage. </p> <p>Over time, CAD can also weaken the heart muscle and contribute to <a href='https://medlineplus.gov/heartfailure.html'>heart failure</a> and <a href='https://medlineplus.gov/arrhythmia.html'>arrhythmias</a>. Heart failure means the heart can't pump blood well to the rest of the body. Arrhythmias are changes in the normal beating rhythm of the heart. </p> <p >NIH: National Heart, Lung, and Blood Institute</p>",N,NULL
