CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0019247,A7576635,AT197979890,,NCI,"Genetic diseases are diseases in which inherited genes predispose to increased risk. The genetic disorders associated with cancer often result from an alteration or mutation in a single gene. The diseases range from rare dominant cancer family syndrome to familial tendencies in which low-penetrance genes may interact with other genes or environmental factors to induce cancer. Research may involve clinical, epidemiologic, and laboratory studies of persons, families, and populations at high risk of these disorders.",N,
C0019247,A21142647,AT220107372,,MEDLINEPLUS,"<p>Genes are the building blocks of heredity. They are passed from parent to child. They hold DNA, the instructions for making proteins. Proteins do most of the work in cells. They move molecules from one place to another, build structures, break down toxins, and do many other maintenance jobs.</p> <p>Sometimes there is a mutation, a change in a gene or genes. The mutation changes the gene's instructions for making a protein, so the protein does not work properly or is missing entirely. This can cause a medical condition called a genetic disorder.</p> <p>You can inherit a gene mutation from one or both parents. A mutation can also happen during your lifetime.</p> <p>There are three types of genetic disorders:</p> <ul> <li>Single-gene disorders, where a mutation affects one gene. Sickle cell anemia is an example.</li> <li>Chromosomal disorders, where chromosomes (or parts of chromosomes) are missing or changed. Chromosomes are the structures that hold our genes. Down syndrome is a chromosomal disorder.</li> <li>Complex disorders, where there are mutations in two or more genes. Often your lifestyle and environment also play a role. Colon cancer is an example.</li> </ul> <p><a href='https://medlineplus.gov/genetictesting.html'>Genetic tests</a> on blood and other tissue can identify genetic disorders.</p> <p >NIH: National Library of Medicine</p>",N,
C0019247,A7759455,AT38151519,,MSH,Diseases caused by genetic mutations that are inherited from a parent's genome.,N,
C0019247,A1188530,AT58740985,,CSP,"general term for any disorder caused by a genetic mechanism, comprising chromosome aberrations or anomalies, mendelian or monogenic or single-gene disorders, and multifactorial disorders; note that all genetic disorders are not treed under this term; see RTs for others; in addition, many disorders not treed here or under RTs may have a genetic component.",N,
C0020119,A0069704,AT43115979,,MSH,Continuous sequential changes which occur in the physiological and psychological functions during the life-time of an individual.,N,
C0020456,A0070706,AT100258954,,MSH,Abnormally high BLOOD GLUCOSE level.,N,
C0020456,A7571182,AT197991950,,NCI,Abnormally high level of glucose in the blood.,N,
C0020456,A7571182,AT198016768,,NCI_NCI-GLOSS,Higher than normal amount of glucose (a type of sugar) in the blood. Hyperglycemia can be a sign of diabetes or other conditions.,N,
C0020456,A7571182,AT198053722,,NCI_CTCAE,A disorder characterized by laboratory test results that indicate an elevation in the concentration of blood sugar. It is usually an indication of diabetes mellitus or glucose intolerance.,N,
C0020456,A24677856,AT206291376,,HPO,An increased concentration of glucose in the blood. [HPO:probinson],N,
C0020456,A23169943,AT220103870,,MEDLINEPLUS,"<p>Hyperglycemia means high blood sugar or glucose. Glucose comes from the foods you eat. Insulin is a hormone that moves glucose into your cells to give them energy. Hyperglycemia happens when your body doesn't make enough insulin or can't use it the right way.</p> <p>People with <a href='https://medlineplus.gov/diabetes.html'>diabetes</a> can get hyperglycemia from not eating the right foods or not taking medicines correctly. Other problems that can raise blood sugar include infections, certain medicines, hormone imbalances, or severe illnesses.</p>",N,
C0020456,A7571182,AT224196756,,NCI_NICHD,Plasma glucose concentration above the reference range.,N,
C0020456,A0481320,AT51220940,,CSP,abnormally high blood glucose level.,N,
C0020505,A24365350,AT205732218,,NCI,Excessive appetite.,N,
C0020505,A24682281,AT206286045,,HPO,A neurological anomaly with gross overeating associated with an abnormally strong desire or need to eat. [HPO:probinson],N,
C0020505,A24365350,AT210377410,,NCI_NICHD,Excessive appetite.,N,
C0020505,A0070867,AT38134983,,MSH,Ingestion of a greater than optimal quantity of food.,N,
C0020505,A0485602,AT51223738,,CSP,ingestion of a greater than optimal quantity of food.,N,
C0020540,A7576854,AT219999697,,NCI,Severe hypertension that is characterized by rapid onset of extremely high blood pressure.,N,
C0020540,A0070988,AT43116266,,MSH,"A condition of markedly elevated BLOOD PRESSURE with DIASTOLIC PRESSURE usually greater than 120 mm Hg. Malignant hypertension is characterized by widespread vascular damage, PAPILLEDEMA, retinopathy, HYPERTENSIVE ENCEPHALOPATHY, and renal dysfunction.",N,
C0020541,A7577077,AT198054245,,NCI_CTCAE,A disorder characterized by an increase in blood pressure in the portal venous system.,N,
C0020541,A7577077,AT198078755,,NCI,"Increased blood pressure in the portal venous system. It is most commonly caused by cirrhosis. Other causes include portal vein thrombosis, Budd-Chiari syndrome, and right heart failure. Complications include ascites, esophageal varices, encephalopathy, and splenomegaly.",N,
C0020541,A7577077,AT198090905,,NCI_NCI-GLOSS,"High blood pressure in the vein that carries blood to the liver from the stomach, small and large intestines, spleen, pancreas, and gallbladder. It is usually caused by a block in the blood flow through the liver due to cirrhosis (scarring) of the liver.",N,
C0020541,A24675250,AT206293662,,HPO,Increased pressure in the portal vein. [HPO:probinson],N,
C0020541,A7577077,AT210375656,,NCI_NICHD,"Increased blood pressure in the portal venous system which manifests as ascites, splenomegaly and/or varices.",N,
C0020541,A0070990,AT43116103,,MSH,"Abnormal increase of resistance to blood flow within the hepatic PORTAL SYSTEM, frequently seen in LIVER CIRRHOSIS and conditions with obstruction of the PORTAL VEIN.",N,
C0020541,A0487038,AT51221327,,CSP,"abnormally increased pressure in the portal venous system, frequently seen in cirrhosis of the liver and other conditions causing obstruction of the portal vein.",N,
C0020542,A7573287,AT197979893,,NCI_CTCAE,A disorder characterized by an increase in pressure within the pulmonary circulation due to lung or heart disorder.,N,
C0020542,A7573287,AT198103358,,NCI,Increased pressure within the pulmonary circulation due to lung or heart disorder.,N,
C0020542,A7573287,AT210373730,,NCI_NICHD,Elevated pulmonary vascular pressure.,N,
C0020542,A21142770,AT220106241,,MEDLINEPLUS,"<p>Pulmonary hypertension (PH) is high blood pressure in the arteries to your lungs. It is a serious condition. If you have it, the blood vessels that carry blood from your heart to your lungs become hard and narrow. Your heart has to work harder to pump the blood through. Over time, your heart weakens and cannot do its job and you can develop <a href='https://medlineplus.gov/heartfailure.html'>heart failure</a>. </p> <p>Symptoms of PH include</p> <ul> <li>Shortness of breath during routine activity, such as climbing two flights of stairs</li> <li>Tiredness</li> <li>Chest pain</li> <li>A racing heartbeat</li> <li>Pain on the upper right side of the abdomen</li> <li>Decreased appetite</li> </ul> <p>As PH worsens, you may find it hard to do any physical activities.</p> <p>There are two main kinds of PH. One runs in families or appears for no known reason. The other kind is related to another condition, usually <a href='https://medlineplus.gov/heartdiseases.html'>heart</a> or <a href='https://medlineplus.gov/lungdiseases.html'>lung disease</a>. </p> <p>There is no cure for PH. Treatments can control symptoms. They involve treating the heart or lung disease, medicines, oxygen, and sometimes <a href='https://medlineplus.gov/lungtransplantation.html'>lung transplantation</a>.</p> <p >NIH: National Heart, Lung, and Blood Institute</p>",N,
C0020542,A0070991,AT43116797,,MSH,"Increased VASCULAR RESISTANCE in the PULMONARY CIRCULATION, usually secondary to HEART DISEASES or LUNG DISEASES.",N,
C0020542,A0487761,AT51219875,,CSP,"increased pressure with the the pulmonary circulation, usually secondary to cardiac or pulmonary disease.",N,
C0020545,A17692211,AT197974098,,NCI,High blood pressure secondary to renal artery stenosis.,N,
C0020545,A24668015,AT206290657,,HPO,The presence of hypertension related to stenosis of the renal artery. [HPO:probinson],N,
C0020545,A0070994,AT43117112,,MSH,Hypertension due to RENAL ARTERY OBSTRUCTION or compression.,N,
C0020546,A7600055,AT220000730,,NCI,"A severe, acute increase in blood pressure that may result in stroke or myocardial ischemia.",N,
C0021403,A8318199,AT144248582,,HL7V3.0,"<p>influenza virus vaccine, NOS</p>",N,
C0021403,A6970480,AT226444398,,MSH,"Vaccines used to prevent infection by viruses in the family ORTHOMYXOVIRIDAE. It includes both killed and attenuated vaccines. The composition of the vaccines is changed each year in response to antigenic shifts and changes in prevalence of influenza virus strains. The flu vaccines may be mono- or multi-valent, which contains one or more INFLUENZAVIRUS A and INFLUENZAVIRUS B strains.",N,
C0021403,A0481785,AT51219286,,CSP,"orthomyxovirus vaccine; the composition of the vaccine is changed each year in response to antigenic shifts and changes in prevalence of influenza virus strains; the vaccine is usually bivalent or trivalent, containing one or two influenza virus A strains and one influenza virus B strain.",N,
C0021641,A7571408,AT198090080,,NCI,"Insulin (51 aa, ~6 kDa) is encoded by the human INS gene. This protein is involved in the direct regulation of glucose metabolism.",N,
C0021641,A7589183,AT205730888,,NCI,"A recombinant form of the naturally occurring human pancreatic hormone insulin. Upon administration, regular insulin mimics the action of endogenous human insulin and binds to insulin receptors located on muscle and fat cells. This both facilitates the cellular uptake of glucose and lowers blood glucose levels. In addition, insulin inhibits the liver's conversion of stored glycogen into glucose, which also decreases blood glucose levels. Insulin also inhibits lipolysis in adipose tissue, inhibits proteolysis, and enhances protein synthesis.",N,
C0021641,A0481863,AT51221413,,CSP,"protein hormone secreted by beta cells of the pancreas; insulin plays a major role in the regulation of glucose metabolism, generally promoting the cellular utilization of glucose and is also an important regulator of protein and lipid metabolism; insulin is used as a drug to control insulin-dependent diabetes mellitus.",N,
C0021641,A0074519,AT64677352,,MSH,"A 51-amino acid pancreatic hormone that plays a major role in the regulation of glucose metabolism, directly by suppressing endogenous glucose production (GLYCOGENOLYSIS; GLUCONEOGENESIS) and indirectly by suppressing GLUCAGON secretion and LIPOLYSIS. Native insulin is a globular protein comprised of a zinc-coordinated hexamer. Each insulin monomer containing two chains, A (21 residues) and B (30 residues), linked by two disulfide bonds. Insulin is used as a drug to control insulin-dependent diabetes mellitus (DIABETES MELLITUS, TYPE 1).",N,
C0021655,A0074548,AT141596490,,MSH,Diminished effectiveness of INSULIN in lowering blood sugar levels: requiring the use of 200 units or more of insulin per day to prevent HYPERGLYCEMIA or KETOSIS.,N,
