CUI,AUI,ATUI,SATUI,SAB,DEF,SUPPRESS,CVF
C0003449,A0025336,AT38142452,NULL,MSH,"Agents that suppress cough. They act centrally on the medullary cough center. EXPECTORANTS, also used in the treatment of cough, act locally.",N,NULL
C0015314,A7568031,AT198140312,NULL,NCI,"Any agent that promotes ejection of mucus or exudate from the lungs, bronchi and trachea by decreasing mucus viscosity or by increasing the secretion of mucus in a dry, unproductive cough.",N,NULL
C0015314,A0057192,AT38149685,NULL,MSH,"Agents that increase mucous excretion. Mucolytic agents, that is drugs that liquefy mucous secretions, are also included here.",N,NULL
C0242459,A15569629,AT198115906,NULL,NCI,"A transient inflammatory pulmonary disorder characterized by eosinophilia. Eosinophilic infiltration of the lungs may be secondary to parasitic infection or drug hypersensitivity. Clinical signs include dry cough, fever and dyspnea. Prognosis is favorable as the disorder follows a self-limited course.",N,NULL
C0014175,A18609769,AT130673487,NULL,CHV,"a condition where uterine tissues are found outside the uterus",N,NULL
C0014175,A18628326,AT130673488,NULL,CHV,"a condition where uterine tissues are found outside the uterus",N,NULL
C0014175,A18665515,AT130673489,NULL,CHV,"a condition where uterine tissues are found outside the uterus",N,NULL
C0014175,A7570294,AT197967387,NULL,NCI_NCI-GLOSS,"A benign condition in which tissue that looks like endometrial tissue grows in abnormal places in the abdomen.",N,NULL
C0014175,A7570294,AT198090889,NULL,NCI,"The growth of functional endometrial tissue in anatomic sites outside the uterine body. It most often occurs in the pelvic organs.",N,NULL
C0014175,A24683777,AT206298237,NULL,HPO,"The growth of endometrial tissue outside the uterus. [HPO:probinson, pmid:25221341]",N,NULL
C0014175,A21142993,AT230153388,NULL,MEDLINEPLUS,"<p>The uterus, or womb, is the place where a baby grows when a woman is pregnant. Endometriosis is a disease in which the kind of tissue that normally grows inside the uterus grows outside the uterus. It can grow on the ovaries, fallopian tubes, bowels, or bladder. Rarely, it grows in other parts of the body. </p> <p>Symptoms include</p> <ul> <li>Pain, usually in the <a href='https://medlineplus.gov/abdominalpain.html'>abdomen</a>, <a href='https://medlineplus.gov/backpain.html'>lower back</a>, or <a href='https://medlineplus.gov/pelvicpain.html'>pelvic areas</a></li> <li>Infertility</li> <li>Heavy <a href='https://medlineplus.gov/menstruation.html'>periods</a> and <a href='https://medlineplus.gov/vaginalbleeding.html'>bleeding between periods</a></li> <li><a href='https://medlineplus.gov/periodpain.html'>Painful menstrual cramps</a></li> </ul> <p>Some women have no symptoms at all. Having trouble getting pregnant may be the first sign.</p> <p>The cause of endometriosis is not known. Surgery, usually a laparoscopy, is currently the only way to be sure that you have endometriosis. Your health care provider will first take your medical history, do a pelvic exam, and maybe do imaging tests.</p> <p>There is no cure, but treatments help with pain and infertility. They include pain medicines, hormone treatments, and surgery.</p> <p>NIH: National Institute of Child Health and Human Development</p>",N,NULL
C0014175,A0054298,AT38137306,NULL,MSH,"A condition in which functional endometrial tissue is present outside the UTERUS. It is often confined to the PELVIS involving the OVARY, the ligaments, cul-de-sac, and the uterovesical peritoneum.",N,NULL
C0014175,A0478503,AT51218566,NULL,CSP,"condition in which tissue more or less perfectly resembling the uterine mucous membrane (the endometrium) and containing typical endometrial granular and stromal elements occurs aberrantly in various locations in the pelvic cavity.",N,NULL
C0017411,A0062898,AT53894324,NULL,MSH,"Pathological processes involving the female reproductive tract (GENITALIA, FEMALE).",N,NULL
C0042131,A7628677,AT198127628,NULL,NCI,"A non-neoplastic or neoplastic disorder that affects the uterine corpus or the cervix. Representative examples of non-neoplastic disorders include endometritis and cervicitis. Representative examples of neoplastic disorders include endometrial carcinoma, carcinosarcoma, and cervical carcinoma.",N,NULL
C0042131,A21142853,AT220104193,NULL,MEDLINEPLUS,"<p>The uterus, or womb, is the place where a baby grows when a woman is pregnant. The first sign of a problem with the uterus may be <a href='https://medlineplus.gov/vaginalbleeding.html'>bleeding</a> between periods or after sex. Causes can include hormones, thyroid problems, <a href='https://medlineplus.gov/uterinefibroids.html'>fibroids</a>, polyps, <a href='https://medlineplus.gov/uterinecancer.html'>cancer</a>, infection, or pregnancy.</p> <p>Treatment depends on the cause. Sometimes birth control pills treat hormonal imbalances. If a thyroid problem is the cause, treating it may also stop the bleeding. If you have cancer or hyperplasia, an overgrowth of normal cells in the uterus, you may need surgery.</p> <p>With two other uterine problems, tissue that normally lines the uterus grows where it is not supposed to. In <a href='https://medlineplus.gov/endometriosis.html'>endometriosis</a>, it grows outside the uterus. In adenomyosis, it grows in the uterus's outside walls. Pain medicine may help. Other treatments include hormones and surgery.</p>",N,NULL
C0042131,A0320228,AT51223651,NULL,CSP,"deviation from or interruption of the normal structure or function of the uterus.",N,NULL
C0042131,A0130869,AT53894741,NULL,MSH,"Pathological processes involving any part of the UTERUS.",N,NULL
C0151622,A7594241,AT197967641,NULL,NCI,"A non-neoplastic or neoplastic disorder that affects the endometrium. Representative examples include endometritis, endometrial hyperplasia, and endometrial carcinoma.",N,NULL
C0151622,A7594241,AT198115895,NULL,NCI_NCI-GLOSS,"Abnormal cell growth in the endometrium (the lining of the uterus).",N,NULL
C0236100,A7596192,AT198102928,NULL,NCI,"A non-neoplastic or neoplastic disorder that affects the female genital system. Representative examples of non-neoplastic disorders include infection, endometriosis, and adenomyosis. Representative examples of neoplastic disorders include germ cell tumors, carcinoma, lymphoma, and sarcoma.",N,NULL
C0236100,A0318950,AT51220477,NULL,CSP,"deviation from or interruption of the normal structure or function of the female reproductive system; note that mammary disorders are treed under REPRODUCTIVE SYSTEM DISORDER.",N,NULL
C0014177,A7596092,AT197966847,NULL,NCI,"Endometriosis that affects the fallopian tube. Symptoms include infertility, pelvic pain, painful menstruation, and painful intercourse.",N,NULL
C0156344,A7612404,AT197979487,NULL,NCI,"A non-neoplastic disorder characterized by the growth of endometrial tissue in the ovaries. It results in the development of blood filled ovarian cysts (chocolate cysts), and creation of scars and adhesions.",N,NULL
C0269107,A7635059,AT197979486,NULL,NCI,"Endometriosis that affects the cervix. Most patients are asymptomatic. Some patients may present with recurrent minimal uterine bleeding.",N,NULL
C0269107,A24667801,AT206295691,NULL,HPO,"Abnormal growth of endometrial cells (which are normally limited to the uterus) within the cervix. [HPO:probinson]",N,NULL
C0341858,A20903752,AT153394003,NULL,MSH,"The extension of endometrial tissue (ENDOMETRIUM) into the MYOMETRIUM. It usually occurs in women in their reproductive years and may result in a diffusely enlarged uterus with ectopic and benign endometrial glands and stroma.",N,NULL
C0341858,A27378448,AT210368325,NULL,NCI_CDISC,"The growth of endometrial tissue inside the muscular wall of the uterus.",N,NULL
C0341858,A27378448,AT220001289,NULL,NCI,"The growth of endometrial tissue inside the muscular wall of the uterine corpus. Clinical manifestations include pain, dysmenorrhea, and menorrhagia.",N,NULL
C0269102,A7612405,AT210375113,NULL,NCI,"A cystic form of endometriosis affecting the ovary. It may or may not be associated with endometriosis in other areas in the pelvis.",N,NULL
C0269102,A7783917,AT38150198,NULL,MSH,"An enlarged area of ENDOMETRIOSIS that resembles a tumor. It is usually found in the OVARY. When it is filled with old blood, it is known as a chocolate cyst.",N,NULL
C0333145,A16753193,AT230067840,NULL,NCI,"A cyst containing blood.",N,NULL
C0334486,A21408860,AT198042785,NULL,NCI,"An infiltrating mesenchymal tumor arising from the uterine corpus, cervix, vagina, and the ovary. It is characterized by the presence of oval to spindle-shape cells that resemble the cells of the endometrial stroma, without evidence of significant atypia and pleomorphism. Numerous small vessels are also present. It is usually characterized by indolent growth and late recurrences.",N,NULL
C0005904,A0135364,AT38143155,NULL,MSH,"Significant alterations in temperature of the human body, above or below 98.6 degrees F. or 37 degrees C. when taken orally.",N,NULL
C0037088,A7580815,AT197992607,NULL,NCI,"Clinical, laboratory or molecular evidence, or absence of evidence of disease.",N,NULL
C0037088,A0135504,AT38154803,NULL,MSH,"Clinical manifestations that can be either objective when observed by a physician, or subjective when perceived by the patient.",N,NULL
C0037088,A1883829,AT51219487,NULL,CSP,"clinical manifestations that can be either objective when observed by a physician, or subjective when perceived by the patient.",N,NULL
C1457887,A7589770,AT198080147,NULL,NCI_CDISC,"Subjective evidence of disease perceived by the patient.",N,NULL
C1457887,A7589770,AT198117040,NULL,NCI_NCI-GLOSS,"An indication that a person has a condition or disease. Some examples of symptoms are headache, fever, fatigue, nausea, vomiting, and pain.",N,NULL
C1457887,A7589770,AT198129476,NULL,NCI,"Subjective evidence of disease perceived by the patient.",N,NULL
C0009952,A24360468,AT205726013,NULL,NCI,"A seizure occurring in infants and young children that occurs in the setting of fever.",N,NULL
C0009952,A24666307,AT206293872,NULL,HPO,"Febrile seizures are convulsions induced by a fever in infants or small children and are generally characterized by loss of consciousness and tonic-clonic movements. Most febrile seizures last a minute or two. [HPO:curators]",N,NULL
C0009952,A24360468,AT210367775,NULL,NCI_NICHD,"A seizure occurring in infants and young children that occurs in the setting of fever.",N,NULL
C0009952,A0115081,AT38142643,NULL,MSH,"Seizures that occur during a febrile episode. It is a common condition, affecting 2-5% of children aged 3 months to five years. An autosomal dominant pattern of inheritance has been identified in some families. The majority are simple febrile seizures (generally defined as generalized onset, single seizures with a duration of less than 30 minutes). Complex febrile seizures are characterized by focal onset, duration greater than 30 minutes, and/or more than one seizure in a 24 hour period. The likelihood of developing epilepsy (i.e., a nonfebrile seizure disorder) following simple febrile seizures is low. Complex febrile seizures are associated with a moderately increased incidence of epilepsy. (From Menkes, Textbook of Child Neurology, 5th ed, p784)",N,NULL
C0009952,A0479124,AT51221462,NULL,CSP,"seizures that occur during a fever; a common condition, affecting 2-5% of children aged 3 months to five years; majority are simple febrile seizures (generally defined as generalized onset, single seizures with a duration of less than 30 minutes); complex febrile seizures are characterized by focal onset, duration greater than 30 minutes, and/or more than one seizure in a 24 hour period.",N,NULL
C0030612,A0098046,AT38136671,NULL,MSH,"A disease of pregnant and lactating cows and ewes leading to generalized paresis and death. The disease, which is characterized by hypocalcemia, occurs at or shortly after parturition in cows and within weeks before or after parturition in ewes.",N,NULL
